,participants,variables
10409,P12,-13.083459579341692
10410,P12,-13.31047821768486
10411,P12,-13.074158158770615
10412,P12,-12.530217097987133
10413,P12,-11.859930330879905
10414,P12,-11.241434327349722
10415,P12,-10.805784147489135
10416,P12,-10.60807426864551
10417,P12,-10.604208540107138
10418,P12,-10.713456503130587
10419,P12,-10.852334465917536
10420,P12,-10.920091802498845
10421,P12,-10.815375752790587
10422,P12,-10.453482260935033
10423,P12,-9.762169182840324
10424,P12,-8.716422376239223
10425,P12,-7.361305336435109
10426,P12,-5.833469388060038
10427,P12,-4.328683381790725
10428,P12,-3.065817349175475
10429,P12,-2.2690847642850684
10430,P12,-2.042111359531731
10431,P12,-2.363522451130649
10432,P12,-3.1603920904342004
10433,P12,-4.280572327820295
10434,P12,-5.484308312376498
10435,P12,-6.598092547827164
10436,P12,-7.529083616605405
10437,P12,-8.239005216529492
10438,P12,-8.74787613627899
10439,P12,-9.105211948985371
10440,P12,-9.373419576081261
10441,P12,-9.595343050677798
10442,P12,-9.797333461964698
10443,P12,-9.983235669761086
10444,P12,-10.142811959215038
10445,P12,-10.257809320505913
10446,P12,-10.311562460895075
10447,P12,-10.285421879386348
10448,P12,-10.140425557348664
10449,P12,-9.803001603025237
10450,P12,-9.231751095131884
10451,P12,-8.442924550635965
10452,P12,-7.504982094716851
10453,P12,-6.479873187122223
10454,P12,-5.472490865607654
10455,P12,-4.57607346345651
10456,P12,-3.8275319452401106
10457,P12,-3.2113417304894796
10458,P12,-2.6975624770668674
10459,P12,-2.284129924211115
10460,P12,-2.060055768933964
10461,P12,-2.254365032973851
10462,P12,-3.098864368449881
10463,P12,-4.656098129621853
10464,P12,-7.026821623597385
10465,P12,-10.576230813316187
10466,P12,-16.440782850361018
10467,P12,-26.99431294707182
10468,P12,-42.48046784576022
10469,P12,-47.4913992485306
10470,P12,-33.21373600464108
10471,P12,-19.383272656915153
10472,P12,-12.488231127634748
10473,P12,-9.57038817754895
10474,P12,-8.66243292230942
10475,P12,-8.999616217004416
10476,P12,-10.311799548093802
10477,P12,-12.449017489535436
10478,P12,-15.119218902622293
10479,P12,-17.87405718990715
10480,P12,-20.220156735653518
10481,P12,-21.660096390466933
10482,P12,-22.07039390667481
10483,P12,-21.721131622453186
10484,P12,-20.980318218580678
10485,P12,-20.226815896612408
10486,P12,-19.675292221118127
10487,P12,-19.323592428756044
10488,P12,-19.087844288239737
10489,P12,-18.877783829924823
10490,P12,-18.60209039743569
10491,P12,-18.21642176123271
10492,P12,-17.744167465873417
10493,P12,-15.141983417081846
10494,P12,-8.139311248552787
10495,P12,-2.333752802105849
10496,P12,2.2051146045350407
10497,P12,5.376814790421719
10498,P12,7.067665246564033
10499,P12,7.211925909033482
10500,P12,5.653115255771169
10501,P12,2.3844689405842274
10502,P12,-2.406286604243988
10503,P12,-5.489057004023422
10504,P12,-1.2816744157371573
10505,P12,-5.855784744415615
10506,P12,-7.289523000484465
10507,P12,-8.084465385971896
10508,P12,-9.244848971626851
10509,P12,-10.527280095975058
10510,P12,-11.662536665337228
10511,P12,-12.444175186438684
10512,P12,-12.779127929224131
10513,P12,-12.690290338401468
10514,P12,-12.291404130362963
10515,P12,-11.745359252656442
10516,P12,-11.206113550760989
10517,P12,-10.775893901412147
10518,P12,-10.49521693189449
10519,P12,-10.338479397522903
10520,P12,-10.235861129536843
10521,P12,-10.100831183859384
10522,P12,-9.836619484643961
10523,P12,-9.364321358474797
10524,P12,-8.634769785665512
10525,P12,-7.6160963203358705
10526,P12,-6.348091975476763
10527,P12,-4.912309675676951
10528,P12,-3.420978048110669
10529,P12,-2.022992202629382
10530,P12,-0.8645759393401988
10531,P12,-0.1291734987642883
10532,P12,-0.025048080517464655
10533,P12,-0.6245808732604559
10534,P12,-1.8229648718926086
10535,P12,-3.3542375690757638
10536,P12,-4.916402237629498
10537,P12,-6.255905939897318
10538,P12,-7.2423910495696475
10539,P12,-7.884504062243693
10540,P12,-8.264414370509954
10541,P12,-8.47718514166121
10542,P12,-8.587615234805881
10543,P12,-8.630222301354621
10544,P12,-8.62499254990827
10545,P12,-8.592231785391022
10546,P12,-8.542129007365148
10547,P12,-8.481408525083253
10548,P12,-8.414882335934664
10549,P12,-8.33479203510035
10550,P12,-8.204059419854403
10551,P12,-7.962287492898639
10552,P12,-7.575362437068989
10553,P12,-7.05810445683845
10554,P12,-6.431851953857361
10555,P12,-5.717152671682754
10556,P12,-4.934944841516852
10557,P12,-4.115117471245128
10558,P12,-3.302929823440124
10559,P12,-2.629259690030466
10560,P12,-2.2630106273974775
10561,P12,-2.326802539344868
10562,P12,-2.8623301646325956
10563,P12,-3.8093695822591087
10564,P12,-4.969226727518333
10565,P12,-6.058854230158744
10566,P12,-6.858353374108162
10567,P12,-7.250572513587969
10568,P12,-7.266345474148267
10569,P12,-7.011476705523933
10570,P12,-6.689633027766206
10571,P12,-6.507252680984152
10572,P12,-6.628224124679235
10573,P12,-7.087509770881866
10574,P12,-7.865893975569804
10575,P12,-8.890463484720215
10576,P12,-10.100276981851465
10577,P12,-11.452151067425007
10578,P12,-12.879870019724706
10579,P12,-14.359076218593316
10580,P12,-15.880829709078796
10581,P12,-17.416838889775832
10582,P12,-18.82107543782581
10583,P12,-19.910984417181695
10584,P12,-20.61528337139049
10585,P12,-20.940550470868416
10586,P12,-20.978758418406613
10587,P12,-20.80539117404531
10588,P12,-20.460645527816467
10589,P12,-19.961425889602396
10590,P12,-19.309278996304442
10591,P12,-18.50169968237158
10592,P12,-17.592894588993246
10593,P12,-16.718742607684717
10594,P12,-8.711504898308249
10595,P12,-0.9045118843972517
10596,P12,5.575608871675769
10597,P12,10.582696133566742
10598,P12,13.667108641126447
10599,P12,11.562229620665747
10600,P12,9.682914401542547
10601,P12,8.256360674749459
10602,P12,7.440481922844839
10603,P12,3.2612701773444854
10604,P12,-0.6535236276055514
10605,P12,2.9358311477379573
10606,P12,-0.24538028192061745
10607,P12,-5.447582428899224
10608,P12,-7.313160208137248
10609,P12,-8.417859086306038
10610,P12,-9.710814329146146
10611,P12,-10.907898432484842
10612,P12,-11.80054953430394
10613,P12,-12.287272732100888
10614,P12,-12.345989002042202
10615,P12,-12.061394093854972
10616,P12,-11.57855494910389
10617,P12,-11.050802206572229
10618,P12,-10.595806044853092
10619,P12,-10.281043034132438
10620,P12,-10.13240004643913
10621,P12,-10.134681315102597
10622,P12,-10.214918556054698
10623,P12,-10.274061362209153
10624,P12,-10.22240244035359
10625,P12,-9.977915553204198
10626,P12,-9.466530238420333
10627,P12,-8.640036032967913
10628,P12,-7.505967877461913
10629,P12,-6.130897217839944
10630,P12,-4.657084849034675
10631,P12,-3.226109158212438
10632,P12,-1.9697593952316481
10633,P12,-1.0187085863820613
10634,P12,-0.5021290249642334
10635,P12,-0.416003083819831
10636,P12,-0.6350576430506578
10637,P12,-1.0174954107816632
10638,P12,-1.4085877459708485
10639,P12,-1.7924940692171987
10640,P12,-2.1913379539763866
10641,P12,-2.640479061870252
10642,P12,-3.1519010266329275
10643,P12,-3.705219690552795
10644,P12,-4.273088316832755
10645,P12,-4.849808919315933
10646,P12,-5.458240491872914
10647,P12,-6.140905164363602
10648,P12,-6.924219983648669
10649,P12,-7.807493266065265
10650,P12,-8.757359599337207
10651,P12,-9.695283994995464
10652,P12,-10.526489550037255
10653,P12,-11.161622726963486
10654,P12,-11.534189645479572
10655,P12,-11.578233552027584
10656,P12,-11.239897473324731
10657,P12,-10.509378286718743
10658,P12,-9.45251241421738
10659,P12,-8.209082450982464
10660,P12,-6.996168812994938
10661,P12,-5.980076043780656
10662,P12,-5.256213780508915
10663,P12,-4.895846912279097
10664,P12,-4.955320564971842
10665,P12,-5.370728323441767
10666,P12,-5.951065566178869
10667,P12,-6.497381543700271
10668,P12,-6.849247528749942
10669,P12,-6.980506437392563
10670,P12,-6.915058775183809
10671,P12,-6.764089896976145
10672,P12,-6.645377760996553
10673,P12,-6.701788695497811
10674,P12,-7.001990341473146
10675,P12,-7.574371175584076
10676,P12,-8.37015772331992
10677,P12,-9.329745077843427
10678,P12,-10.417992864316801
10679,P12,-11.633618198149918
10680,P12,-13.025517416800227
10681,P12,-14.620388939578817
10682,P12,-16.40275224209185
10683,P12,-18.233419968269104
10684,P12,-19.77334804580613
10685,P12,-20.73933057436365
10686,P12,-21.10782191762705
10687,P12,-20.994904143515498
10688,P12,-20.640132536675438
10689,P12,-20.249888222418093
10690,P12,-19.893913493735155
10691,P12,-19.52075200950503
10692,P12,-19.028759127087127
10693,P12,-18.347108512299414
10694,P12,-17.486678576870915
10695,P12,-16.532553367375158
10696,P12,-15.592579869278666
10697,P12,-8.902609605135964
10698,P12,-2.951590883184508
10699,P12,1.769953413921428
10700,P12,5.227311400543314
10701,P12,7.379653044919365
10702,P12,8.138022690477158
10703,P12,7.404945268453389
10704,P12,5.248483101804865
10705,P12,3.479428964049788
10706,P12,2.252972040768725
10707,P12,-1.925067047124898
10708,P12,-6.832019088576061
10709,P12,-8.099604538755315
10710,P12,-8.906391608947985
10711,P12,-9.929163874402263
10712,P12,-10.9665726151337
10713,P12,-11.7995015925747
10714,P12,-12.296339728888611
10715,P12,-12.444040769423907
10716,P12,-12.302311032646784
10717,P12,-11.987247090736233
10718,P12,-11.629598422532737
10719,P12,-11.329306269954373
10720,P12,-11.145122792077629
10721,P12,-11.08186691524297
10722,P12,-11.072599604889149
10723,P12,-11.021976326966069
10724,P12,-10.828456113211828
10725,P12,-10.403584616695682
10726,P12,-9.710326046102011
10727,P12,-8.75928077931411
10728,P12,-7.589819901629895
10729,P12,-6.270033759608566
10730,P12,-4.887879470489054
10731,P12,-3.568948355562938
10732,P12,-2.4743047077759712
10733,P12,-1.82011521209553
10734,P12,-1.7496390008476936
10735,P12,-2.2675189253953363
10736,P12,-3.298749203407226
10737,P12,-4.631617205145645
10738,P12,-5.9541404362428665
10739,P12,-7.072752782451417
10740,P12,-7.908389675741645
10741,P12,-8.458984423786148
10742,P12,-8.788638756232203
10743,P12,-8.97314900070836
10744,P12,-9.089445970428116
10745,P12,-9.195981407175324
10746,P12,-9.337311184223068
10747,P12,-9.5400323710534
10748,P12,-9.79621760749717
10749,P12,-10.07349281376952
10750,P12,-10.33862294537279
10751,P12,-10.555637686060464
10752,P12,-10.669692014729279
10753,P12,-10.600212235637244
10754,P12,-10.273230289336553
10755,P12,-9.64770445418712
10756,P12,-8.726606439682996
10757,P12,-7.574278144259395
10758,P12,-6.305435733067071
10759,P12,-5.054588425491488
10760,P12,-3.9316951876656105
10761,P12,-3.031097199934692
10762,P12,-2.4754143626232548
10763,P12,-2.4109057643110816
10764,P12,-2.90717079718803
10765,P12,-3.88680295693986
10766,P12,-5.18875420808881
10767,P12,-6.533445210687518
10768,P12,-7.670163139990649
10769,P12,-8.4367065541974
10770,P12,-8.786646782067379
10771,P12,-8.795870682769674
10772,P12,-8.60862592016656
10773,P12,-8.42333837079687
10774,P12,-8.402058585666111
10775,P12,-8.614008419209114
10776,P12,-9.040285104222562
10777,P12,-9.648395895084661
10778,P12,-10.408988793765332
10779,P12,-11.309333115080037
10780,P12,-12.406854106076594
10781,P12,-13.749434667196113
10782,P12,-15.354340166652207
10783,P12,-17.1599874909479
10784,P12,-18.93157502004823
10785,P12,-20.277849479165184
10786,P12,-20.954416863886053
10787,P12,-20.99731368464309
10788,P12,-20.5661101014219
10789,P12,-19.928250275497973
10790,P12,-19.337849816425475
10791,P12,-18.936546400510707
10792,P12,-18.743367047784986
10793,P12,-18.659982318003188
10794,P12,-18.526542893489193
10795,P12,-18.259007388605283
10796,P12,-17.80821616023117
10797,P12,-17.137470243594123
10798,P12,-9.725359242359076
10799,P12,-3.0686346484139477
10800,P12,2.380161674667889
10801,P12,6.391604882208938
10802,P12,7.772859587979653
10803,P12,6.087236762424766
10804,P12,5.455277668932027
10805,P12,4.149137009767273
10806,P12,1.546273460893019
10807,P13,-2.005567858306847
10808,P13,-5.094552184566751
10809,P13,-9.696209020384927
10810,P13,-11.144934732049805
10811,P13,-12.005748219969988
10812,P13,-12.832528010549922
10813,P13,-13.466343758125888
10814,P13,-13.817977531956458
10815,P13,-13.87229661914003
10816,P13,-13.695716737731885
10817,P13,-13.373625414566334
10818,P13,-13.01600714577394
10819,P13,-12.724025111597939
10820,P13,-12.568723074086009
10821,P13,-12.574056847029127
10822,P13,-12.716136527128114
10823,P13,-12.92071704209792
10824,P13,-13.094823577539444
10825,P13,-13.161039334061513
10826,P13,-13.052387427326934
10827,P13,-12.731099752932892
10828,P13,-12.196858670976539
10829,P13,-11.471975775405383
10830,P13,-10.609268602797485
10831,P13,-9.663044068699463
10832,P13,-8.669482363548624
10833,P13,-7.697636365028231
10834,P13,-6.882176114890001
10835,P13,-6.3419452824985
10836,P13,-6.121802189013607
10837,P13,-6.2223073007090335
10838,P13,-6.578853118456308
10839,P13,-7.133547506156205
10840,P13,-7.835458313880167
10841,P13,-8.655108144002881
10842,P13,-9.422752966677706
10843,P13,-9.961073476908652
10844,P13,-10.20263213658653
10845,P13,-10.142116698102399
10846,P13,-9.855060944730852
10847,P13,-9.410582014180562
10848,P13,-8.868379920314737
10849,P13,-8.289505541960509
10850,P13,-7.751998571624711
10851,P13,-7.295174485788067
10852,P13,-6.906635686761689
10853,P13,-6.538678674203467
10854,P13,-6.135597934319819
10855,P13,-5.670427686118273
10856,P13,-5.153618286939974
10857,P13,-4.648747045327752
10858,P13,-4.226489087819445
10859,P13,-3.9620763460978594
10860,P13,-3.915849748560589
10861,P13,-4.085387893453671
10862,P13,-4.430906790100835
10863,P13,-4.867965174017144
10864,P13,-5.27333553669051
10865,P13,-5.575437487898313
10866,P13,-5.721248696125812
10867,P13,-5.649430407800935
10868,P13,-5.356719615009354
10869,P13,-4.979555666838351
10870,P13,-4.61160878900246
10871,P13,-4.254848717283508
10872,P13,-3.8882675852025272
10873,P13,-3.468549942052931
10874,P13,-3.084778632102669
10875,P13,-2.8448220623818656
10876,P13,-2.9218056174445763
10877,P13,-3.4839813653308624
10878,P13,-4.599574951554445
10879,P13,-6.254922468617977
10880,P13,-8.302487149138898
10881,P13,-10.60826747004856
10882,P13,-13.031716888064736
10883,P13,-15.482581172577298
10884,P13,-17.77112149697524
10885,P13,-19.429362707058687
10886,P13,-19.86572454022445
10887,P13,-19.084285362683516
10888,P13,-17.49646433152087
10889,P13,-15.599047113752476
10890,P13,-13.697721936373426
10891,P13,-11.996645262772489
10892,P13,-10.606532476665706
10893,P13,-9.654189080667251
10894,P13,-9.158429522360223
10895,P13,-9.079064708740447
10896,P13,-9.339848759007367
10897,P13,-9.87753107715578
10898,P13,-10.590560976761537
10899,P13,-11.388939289969485
10900,P13,-12.13997791957162
10901,P13,-9.710280640989225
10902,P13,-5.2577649707428975
10903,P13,-1.7653380147710038
10904,P13,0.7506371441986346
10905,P13,2.246176369221047
10906,P13,2.5725400944024273
10907,P13,2.19618744229804
10908,P13,1.4841182688425363
10909,P13,-1.0770479421103687
10910,P13,-5.134726974657568
10911,P13,-10.47825952380451
10912,P13,-11.529579531454843
10913,P13,-12.6533487161456
10914,P13,-13.619641830111817
10915,P13,-14.276733217325429
10916,P13,-14.612886756381343
10917,P13,-14.706865282011464
10918,P13,-14.678829122663515
10919,P13,-14.611586024614098
10920,P13,-14.541173392392025
10921,P13,-14.470857765054006
10922,P13,-14.39470736914815
10923,P13,-14.313185656057755
10924,P13,-14.208497758024393
10925,P13,-14.044603143275964
10926,P13,-13.77435118678946
10927,P13,-13.345352721741236
10928,P13,-12.731376566456092
10929,P13,-11.936308888043712
10930,P13,-10.959590370476008
10931,P13,-9.824229602590023
10932,P13,-8.56998676932038
10933,P13,-7.249385113963498
10934,P13,-5.950571627532398
10935,P13,-4.829064179830496
10936,P13,-4.0558159528521145
10937,P13,-3.721487921130546
10938,P13,-3.8521321584432116
10939,P13,-4.429708395562585
10940,P13,-5.396134099204602
10941,P13,-6.704931639831315
10942,P13,-8.157014425002686
10943,P13,-9.44220166432568
10944,P13,-10.329031324214483
10945,P13,-10.77263456240874
10946,P13,-10.817863942289279
10947,P13,-10.548950043315713
10948,P13,-10.065395637373229
10949,P13,-9.468812954562864
10950,P13,-8.830044989478552
10951,P13,-8.202583119679787
10952,P13,-7.600962041792428
10953,P13,-7.000607687478592
10954,P13,-6.3620924144454705
10955,P13,-5.669948789954518
10956,P13,-4.9397256310940065
10957,P13,-4.219589781434195
10958,P13,-3.578066835604801
10959,P13,-3.0715764221289277
10960,P13,-2.759308693841021
10961,P13,-2.7140270775163913
10962,P13,-2.9374703433329614
10963,P13,-3.3794182614752515
10964,P13,-3.9461604665204817
10965,P13,-4.542468697739849
10966,P13,-5.0729701519071995
10967,P13,-5.401382974190611
10968,P13,-5.411137078348105
10969,P13,-5.1326287822145105
10970,P13,-4.667342001309493
10971,P13,-4.065427817182552
10972,P13,-3.37237351476368
10973,P13,-2.5825697148038103
10974,P13,-1.8051809187430479
10975,P13,-1.2069664042272024
10976,P13,-0.9956160543909647
10977,P13,-1.3729033066608025
10978,P13,-2.5038757143581165
10979,P13,-4.4616200662539995
10980,P13,-7.14326306543704
10981,P13,-10.39274648200626
10982,P13,-13.976788607999538
10983,P13,-17.643549507925158
10984,P13,-21.05897441761654
10985,P13,-23.722627635218657
10986,P13,-24.992210281915106
10987,P13,-24.520700592130197
10988,P13,-22.69181004741121
10989,P13,-20.194001028399285
10990,P13,-17.55026135497623
10991,P13,-15.020483187882078
10992,P13,-12.725502733417912
10993,P13,-10.768312549504728
10994,P13,-9.268498646301737
10995,P13,-8.289217036119595
10996,P13,-7.814944570866857
10997,P13,-7.695689489058481
10998,P13,-7.798299689301004
10999,P13,-8.00768599684811
11000,P13,-8.231121633351563
11001,P13,-8.428866120499947
11002,P13,-6.156821010957771
11003,P13,-2.6007142121527522
11004,P13,-0.01912714941313709
11005,P13,1.690798182103748
11006,P13,2.5385475397973636
11007,P13,2.38432393116814
11008,P13,1.8051708402484508
11009,P13,1.7949761118338472
11010,P13,-0.6928979131868687
11011,P13,-4.853381347938964
11012,P13,-10.434060515260256
11013,P13,-11.827263429617844
11014,P13,-12.739701698952302
11015,P13,-13.523473140507932
11016,P13,-14.05484660805746
11017,P13,-14.31795735363795
11018,P13,-14.392931144680816
11019,P13,-14.375434956785256
11020,P13,-14.32914408608167
11021,P13,-14.305916831148707
11022,P13,-14.327003876134839
11023,P13,-14.396284775097016
11024,P13,-14.498406889344878
11025,P13,-14.572222595978687
11026,P13,-14.526402643851767
11027,P13,-14.281714813393748
11028,P13,-13.790013917259301
11029,P13,-13.021810983310004
